source_row,nombre_ie,cod_local,cod_modular,nivel,modalidad,distrito,rei,nombre_director,estado
1306,EL EDEN,721056,1508100,primaria,EBR,ATE,SIN REI,FLORES LAGOS SARA ANITA,active
1307,LOS PORTALES DEL SABER,294682,1508118,secundaria,EBR,ATE,SIN REI,PECHO OJEDA DANIEL,active
1308,EULER,718394,1508126,inicial_jard_n,EBR,ATE,SIN REI,RUIZ PACHECO ROSA GABRIELA,active
1309,EULER,718394,1508134,primaria,EBR,ATE,SIN REI,RUIZ PACHECO ROSA GABRIELA,active
1310,ALFRED NORTH WHITEHEAD,721075,1508167,primaria,EBR,ATE,SIN REI,CARBAJAL VIZCARDO NUMAN GREGORIO,active
1311,ALFRED NORTH WHITEHEAD,721075,1508175,secundaria,EBR,ATE,SIN REI,CARBAJAL VIZCARDO NUMAN GREGORIO,active
1312,DIVINO NIÑO MANUELITO,721080,1508183,inicial_jard_n,EBR,ATE,SIN REI,CESPEDES SOLIZ PROSPERO ALINDOR,active
1313,DIVINO NIÑO MANUELITO,721080,1508191,primaria,EBR,ATE,SIN REI,CESPEDES SOLIZ PROSPERO ALINDOR,active
1314,SANTISIMO MAESTRO JESUS INNOVADOR,645265,1508217,inicial_jard_n,EBR,ATE,SIN REI,SAAVEDRA CUICAPUZA JANETH TERESA,active
1315,SANTISIMO MAESTRO JESUS INNOVADOR,645265,1508225,primaria,EBR,ATE,SIN REI,SAAVEDRA CUICAPUZA JANETH TERESA,active
1316,LA VILLA DE SANTO MARTIN,721122,1508241,inicial_jard_n,EBR,SANTA ANITA,SIN REI,LEON VILLANUEVA JUAN CLIMACO,active
1317,LA VILLA DE SANTO MARTIN,721122,1508258,primaria,EBR,SANTA ANITA,SIN REI,LEON VILLANUEVA JUAN CLIMACO,active
1318,SANTA MARIA MILAGROSA,721136,1508266,inicial_jard_n,EBR,ATE,SIN REI,FLORES SANDOVAL LUIS ABRAHAM,active
1319,SANTA MARIA MILAGROSA,721136,1508274,primaria,EBR,ATE,SIN REI,FLORES SANDOVAL LUIS ABRAHAM,active
1320,LA MOZA,720491,1508282,b_sica_alternativa_avanzado,EBR,LURIGANCHO,SIN REI,PEREZ HUAMAN JOSE LUIS,active
1321,SAN LUIS GONZAGA,721141,1507128,primaria,EBR,SANTA ANITA,SIN REI,ADRIANO CAMAC EDITH ROSMERY,active
1322,SAN LUIS GONZAGA,721141,1508290,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ADRIANO CAMAC EDITH ROSMERY,active
1323,WONDERFUL STARS,721155,1508316,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CUENCA HUANCA MARISOL SOCORRO,active
1324,MARIA REYNA,721160,1508324,inicial_jard_n,EBR,ATE,SIN REI,YZAGUIRRE FALCONI DE GUARDIA MARIA ANGELICA,active
1325,LOS EDUCADORES,721179,1508340,inicial_jard_n,EBR,SANTA ANITA,SIN REI,TARAZONA VEGA BETTY GLORIA,active
1326,LOS EDUCADORES,721179,1508357,primaria,EBR,SANTA ANITA,SIN REI,TARAZONA VEGA BETTY GLORIA,active
1327,MI SUEÑO INFANTIL,721184,1508365,inicial_jard_n,EBR,ATE,SIN REI,HERRERA ROQUE KAREN ELBA,active
1328,MARIA AMIGA DE LOS NIÑOS,721198,1508373,inicial_jard_n,EBR,ATE,SIN REI,LUYO SIHUAY JORGE,active
1329,MARIA AMIGA DE LOS NIÑOS,721198,1508381,primaria,EBR,ATE,SIN REI,LUYO SIHUAY JORGE,active
1330,JESUS INFANTE,721202,1508399,inicial_jard_n,EBR,LA MOLINA,SIN REI,MEDINA VALVERDE MILAGROS DEL ROSARIO,active
1331,EVILA GONZALES,719831,1508407,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CAMARENA CRUZ CARLOS ORLANDO,active
1332,JESUS DE CIENEGUILLA,720641,1508415,primaria,EBR,CIENEGUILLA,SIN REI,LAZARO CABANILLAS FRANK DAVID,active
1333,EL NIÑO EMANUEL,721221,1508456,primaria,EBR,ATE,SIN REI,MOREYRA CERON DE MEZA MARIA LUISA,active
1334,SANTA INES,721235,1508464,inicial_jard_n,EBR,ATE,SIN REI,BERROCAL CCORAHUA GRECIA ROSMERY,active
1335,SANTA INES,721235,1508472,primaria,EBR,ATE,SIN REI,BERROCAL CCORAHUA GRECIA ROSMERY,active
1336,SANTA INES,721235,1508480,secundaria,EBR,ATE,SIN REI,BERROCAL CCORAHUA GRECIA ROSMERY,active
1337,SANTA LEONARDA DE JESUS,721259,1508498,inicial_jard_n,EBR,ATE,SIN REI,MINA GOMERO ELIZABETH,active
1338,SANTA LEONARDA DE JESUS,721259,1508506,primaria,EBR,ATE,SIN REI,MINA GOMERO ELIZABETH,active
1339,NUESTRA SEÑORA DE LA MERCED,338695,1508514,t_cnico_productiva,EBR,SANTA ANITA,SIN REI,SOR SILVA LEON DORIS,active
1340,LA RICHI,721240,1502640,b_sica_alternativa_avanzado,EBR,LURIGANCHO,SIN REI,FERNANDEZ CAVERO ISMAEL ZENON,active
1341,STAN MAKLAN COLLEGE,721264,1508522,inicial_jard_n,EBR,ATE,SIN REI,ANDIA CARDENAS MANUEL,active
1342,PEQUEÑAS GOTITAS,721278,1508530,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MAGAN GHIORZO GIOVANNA MILAGROS,active
1343,SELECCION A DE ATE,589189,1508548,inicial_jard_n,EBR,ATE,SIN REI,CARDENAS LEANDRO LORENA ANGELICA,active
1344,SELECCION A DE ATE,721283,1508555,primaria,EBR,ATE,SIN REI,CARDENAS LEANDRO LORENA ANGELICA,active
1345,SELECCION A DE ATE,721283,1508563,secundaria,EBR,ATE,SIN REI,CARDENAS LEANDRO LORENA ANGELICA,active
1346,EL TUNGSTENO,721301,1508589,inicial_jard_n,EBR,ATE,SIN REI,SOSA CHAMORRO ARELYS BALDRAMINA,active
1347,EL TUNGSTENO,721301,1508597,primaria,EBR,ATE,SIN REI,SOSA CHAMORRO ARELYS BALDRAMINA,active
1348,MEDALLA MILAGROSA,721315,1508605,inicial_jard_n,EBR,ATE,SIN REI,ALVAREZ CASTILLO HILDA MARIA DE JESUS,active
1349,PEQUEÑAS SONRISAS,721320,1508613,inicial_jard_n,EBR,LA MOLINA,SIN REI,GOMEZ LADRON DE GUEVARA NORA VIOLETA,active
1350,JESUS DE NAZARETH,314779,1508621,secundaria,EBR,LURIGANCHO,SIN REI,ESPINOZA HUARCAYA LOURDES,active
1351,MAESTRO CESAR VALLEJO,721339,1508639,inicial_jard_n,EBR,ATE,SIN REI,DURAND CANCHARI LUCILA,active
1352,MAESTRO CESAR VALLEJO,721339,1508647,primaria,EBR,ATE,SIN REI,DURAND CANCHARI LUCILA,active
1353,MAESTRO CESAR VALLEJO,721339,1508654,secundaria,EBR,ATE,SIN REI,DURAND CANCHARI LUCILA,active
1354,EDUARDO FORGA,314487,1508662,secundaria,EBR,LURIGANCHO,SIN REI,QUISPE CCALLA SUSANA MARGOT,active
1355,NUESTRA SEÑORA DE LA PIEDAD,721344,1508670,t_cnico_productiva,EBR,SANTA ANITA,SIN REI,SOLIS CHAVEZ ISABEL,active
1356,AUGUSTO SALAZAR BONDY,308537,1508696,secundaria,EBR,LA MOLINA,SIN REI,ENEQUE PISFIL GLORIA CARMEN,active
1357,JOSE INGENIEROS,718600,1508704,secundaria,EBR,ATE,SIN REI,ALCOCER ORTEGA ANA MARIA,active
1358,PEQUEÑOS TALENTOS,721358,1508712,inicial_jard_n,EBR,LURIGANCHO,SIN REI,DE TOMAS BULLON TALIA SOLEDAD,active
1359,YACHAY WASI,721363,1508720,inicial_jard_n,EBR,LURIGANCHO,SIN REI,RUIZ KUAN CARLOS ALBERTO,active
1360,SEÑOR DE MURUHUAY,721377,1508738,inicial_jard_n,EBR,ATE,SIN REI,ROJAS RIVERA RICHARD MARIO,active
1361,SEÑOR DE MURUHUAY,721377,1508746,primaria,EBR,ATE,SIN REI,ROJAS RIVERA RICHARD MARIO,active
1362,SHALOOM,721396,1508761,primaria,EBR,LA MOLINA,SIN REI,CHUCO URETA LUIS RAUL,active
1363,WALDORF DE CIENEGUILLA,300843,1508779,secundaria,EBR,CIENEGUILLA,SIN REI,CARDENAS SALAZAR MARCELINO,active
1364,MI SUEÑO INFANTIL,721184,1508787,primaria,EBR,ATE,SIN REI,HERRERA ROQUE KAREN ELBA,active
1365,MARANATHA,721400,1508795,inicial_jard_n,EBR,ATE,SIN REI,LAURA JORGE CELIA,active
1366,MARANATHA,721400,1508803,primaria,EBR,ATE,SIN REI,LAURA JORGE CELIA,active
1367,EBEN EZER,298454,1508829,secundaria,EBR,CHACLACAYO,SIN REI,BALBIN ONOFRE CARMEN LUISA,active
1368,SAN ISIDRO PATRON DE VITARTE,853061,1508837,secundaria,EBR,ATE,SIN REI,ROJAS NUÑEZ CESAR ALFREDO,active
1369,PERUANO AMERICANO,720410,1508845,secundaria,EBR,LURIGANCHO,SIN REI,QUINTERO LÓPEZ ELIANA DEL CARMEN,active
1370,LITTLE STARS,721419,1508860,inicial_jard_n,EBR,LA MOLINA,SIN REI,ACOSTA ALVINAGORTA PATRICIA MYRIAM,active
1371,PEQUEÑINES,721424,1508878,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,HENOSTROZA ALAYZA ROXANA ELENA,active
1372,VICTOR RAUL HAYA DE LA TORRE,721829,0692459,secundaria,EBR,CIENEGUILLA,1,LOPEZ CHISTAMA ROBINSON,active
1373,PEDRO PAULET,721443,1508886,inicial_jard_n,EBR,LURIGANCHO,SIN REI,HUISA TAPIA ANA MARIA,active
1374,PEDRO PAULET,721443,1508894,primaria,EBR,LURIGANCHO,SIN REI,HUISA TAPIA ANA MARIA,active
1375,PEDRO PAULET,721443,1508902,secundaria,EBR,LURIGANCHO,SIN REI,HUISA TAPIA ANA MARIA,active
1376,SINAI,339256,1508951,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MUQUILLAZA ROCA MELITON,active
1377,RICARDO PALMA,339973,1226307,primaria,EBR,SANTA ANITA,SIN REI,REYES TADEO JANE LUCY,active
1378,TRILCE DE SALAMANCA,720981,1508969,primaria,EBR,ATE,SIN REI,MARTEL PINTADO PATRICIA DEL PILAR,active
1379,CIENCIAS APLICADAS ALBERT EINSTEIN,719807,1508985,primaria,EBR,ATE,SIN REI,AREVALO CARDENAS OMAR FRANKLIN,active
1380,LOS ANGELES,721476,1508993,inicial_jard_n,EBR,ATE,SIN REI,OBLITAS FLORES ROCIO INGRID,active
1381,LOS ANGELES,721476,1509009,primaria,EBR,ATE,SIN REI,OBLITAS FLORES ROCIO INGRID,active
1382,CRECE,721481,1509017,inicial_jard_n,EBR,LURIGANCHO,SIN REI,QUISPE COTACALLAPA FEDERICO,active
1383,SANTA LUISA DE MARILLAC,721495,1509025,inicial_jard_n,EBR,ATE,SIN REI,CHAPARRO SAAVEDRA LOURDES,active
1384,CIBERT UNI DE ATE VITARTE,721527,1509090,primaria,EBR,ATE,SIN REI,CUEVA FLORES HERNAN FILIBERTO,active
1385,CIBERT UNI DE ATE VITARTE,721527,1509108,secundaria,EBR,ATE,SIN REI,CUEVA FLORES HERNAN FILIBERTO,active
1386,KAROL WOJTYLA,854701,1509116,inicial_jard_n,EBR,ATE,SIN REI,BERNAL ARMIHUAY CARMEN,active
1387,KAROL WOJTYLA,854701,1509124,primaria,EBR,ATE,SIN REI,BERNAL ARMIHUAY CARMEN,active
1388,KAROL WOJTYLA,854701,1509132,secundaria,EBR,ATE,SIN REI,BERNAL ARMIHUAY CARMEN,active
1389,LA SAGRADA FAMILIA,720387,1509181,secundaria,EBR,ATE,SIN REI,BAZAN DOMINGUEZ HEVER,active
1390,VILLA URSULA,721565,1509207,inicial_jard_n,EBR,ATE,SIN REI,QUILIANO MORALES ROCIO DEL CARMEN,active
1391,STEPHEN HAWKING,721570,1509215,t_cnico_productiva,EBR,LURIGANCHO,SIN REI,HERNANDEZ ALEJANDRO YAJAIRA YANNINA,active
1392,TARPUY,721594,1509272,primaria,EBR,ATE,SIN REI,RAMIREZ TORES AMALIA CRISTINA,active
1393,PATRONA VIRGEN MARIA AUXILIADORA,720047,1509231,primaria,EBR,ATE,SIN REI,PEÑALOZA BUSTAMANTE MARIA ELISA,active
1394,COMPUTEC MILLENIUM,721607,1509280,t_cnico_productiva,EBR,LURIGANCHO,SIN REI,QUINTANA JAMANCA LUIS,active
1395,CIENCIAS APLICADAS ALBERT EINSTEIN,719807,1509256,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,AREVALO CARDENAS OMAR FRANKLIN,active
1396,LOS ALCANFORES,720919,1509249,primaria,EBR,ATE,SIN REI,PAZ HERRERA ROSA AIDA,active
1397,PINCELADAS,721612,1509264,inicial_jard_n,EBR,LURIGANCHO,SIN REI,LUGO JULIAN SANDRA,active
1398,MY LITTLE COLLEGE,721626,1509298,inicial_jard_n,EBR,ATE,SIN REI,DOLORIER ZAPATA ROSA GUILLERMINA,active
1399,FOREVER KIDS,721631,1507466,inicial_jard_n,EBR,LA MOLINA,SIN REI,MIYAGUSUKU GARCIA GIOANNA JANET,active
1400,ESTRELLITAS KIDS HOUSE,721650,1509330,inicial_cuna_jard_n,EBR,SANTA ANITA,SIN REI,CALDERON ORMEÑO CARMEN ROSA,active
1401,SAN IGNACIO SCHOOL,721669,1509348,inicial_jard_n,EBR,ATE,SIN REI,PAUCAR ALIAGA GIOVANNA,active
1402,INMACULADA CONCEPCION,293263,1509355,inicial_jard_n,EBR,ATE,SIN REI,RIVERA DE LA CRUZ CLAYS GIOVANNI,active
1403,HOWARD SCHOOL ATE,721688,1509371,inicial_jard_n,EBR,LURIGANCHO,SIN REI,VARAS ARONE FREDY EDUARDO,active
1404,HOWARD SCHOOL ATE,721688,1509389,primaria,EBR,LURIGANCHO,SIN REI,VARAS ARONE FREDY EDUARDO,active
1405,CIENCIAS APLICADAS ALBERT EINSTEIN,719807,1509363,inicial_cuna_jard_n,EBR,ATE,SIN REI,AREVALO CARDENAS OMAR FRANKLIN,active
1406,LAS OREJITAS,721693,1509397,inicial_jard_n,EBR,LA MOLINA,SIN REI,LOAYZA GUEVARA JEANNE VERONICA,active
1407,REINA DEL MUNDO DE CHACLACAYO,721711,1509413,inicial_jard_n,EBR,CHACLACAYO,SIN REI,CELESTINO APOLAYA LINDA JANNET,active
1408,CIBER UNI LAS PRADERAS,810514,1509421,secundaria,EBR,SANTA ANITA,SIN REI,FERNANDEZ CAVERO ISMAEL ZENON,active
1409,CRISTO REY SALVADOR,563392,1509447,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,ARAUJO PAUCAR MAGNO,active
1410,GIANNI RODARI,721730,1509454,inicial_jard_n,EBR,LA MOLINA,SIN REI,LEON LEIVA ULDA MARINA,active
1411,SANTA ISABEL,721754,1509470,inicial_jard_n,EBR,LURIGANCHO,SIN REI,SORIA CONDORI HAYDEE,active
1412,SAN AGUSTIN,339690,1509488,secundaria,EBR,SANTA ANITA,SIN REI,PORRAS CLEMENTE DAVID FERNANDO,active
1413,HIMALAYA,721768,1512870,inicial_jard_n,EBR,LA MOLINA,SIN REI,DURANTE REPETTO ROCIO DEL PILAR,active
1414,HIMALAYA,721768,1512888,primaria,EBR,LA MOLINA,SIN REI,DURANTE REPETTO ROCIO DEL PILAR,active
1415,1290 NUEVA AMERICA,721773,1509496,primaria,EBR,ATE,10,CARRION MURRIETA CARLOS CHRISTIAN,active
1416,SANTA MARIA INTERNATIONAL SCHOOL,721787,1509504,inicial_jard_n,EBR,ATE,SIN REI,MENESES YARANGA JOSE AMERICO,active
1417,SANTA MARIA INTERNATIONAL SCHOOL,721787,1509512,primaria,EBR,ATE,SIN REI,MENESES YARANGA JOSE AMERICO,active
1418,WINNER SCHOOL,721792,1509520,inicial_jard_n,EBR,LURIGANCHO,SIN REI,LORAYCO CHACON CLARA MILAGRO,active
1419,LUCERITO DE AMOR,721805,1509553,inicial_jard_n,EBR,ATE,SIN REI,PEREZ CLEMENTE FELIPE ILIADES,active
1420,LUCERITO DE AMOR,721805,1509561,primaria,EBR,ATE,SIN REI,PEREZ CLEMENTE FELIPE ILIADES,active
1421,136,307482,0652164,inicial_cuna_jard_n,EBR,LA MOLINA,2,SOTOMAYOR MATEO MARIA DEL CARMEN,active
1422,SANTA ROSITA DE ATE,540150,1509579,inicial_jard_n,EBR,ATE,SIN REI,NUÑEZ RODRIGO ANA MARIA,active
1423,ERNEST HEMINGWAY,339015,1509587,secundaria,EBR,SANTA ANITA,SIN REI,PEREZ DIAZ ROXANA MILAGROS,active
1424,DIVINO NIÑO JESUS,721810,1509595,inicial_jard_n,EBR,LURIGANCHO,SIN REI,RIOS TAVARA ROSSMERY DEL PILAR,active
1425,PEQUEÑAS GOTITAS,721278,1509603,primaria,EBR,SANTA ANITA,SIN REI,MAGAN GHIORZO GIOVANNA MILAGROS,active
1426,LOGICAL,721834,1509611,secundaria,EBR,LURIGANCHO,SIN REI,ALMEIDA DE ARIAS FRANCISCA ANA,active
1427,SAN ANTONIO DE CARAPONGO,720293,1509629,secundaria,EBR,LURIGANCHO,SIN REI,MACAVILCA HUAMANYAURI DE MILIAN MARY,active
1428,LEADER SCHOOL,721848,1509637,inicial_cuna_jard_n,EBR,ATE,SIN REI,CURILLA MALLMA ANGELA,active
1429,LEADER SCHOOL,721848,1509645,primaria,EBR,ATE,SIN REI,CURILLA MALLMA ANGELA,active
1430,JARDIN DE AMOR,721853,1509660,inicial_jard_n,EBR,ATE,SIN REI,SERPA VIVANCO KATTERIN VANESSA,active
1431,THALES DE VITARTE,846320,1509678,primaria,EBR,ATE,SIN REI,ROJAS EVANGELISTA MERCEDES,active
1432,THALES DE VITARTE,846320,1509686,secundaria,EBR,ATE,SIN REI,ROJAS EVANGELISTA MERCEDES,active
1433,D'PEQUEÑITOS,721872,1509694,inicial_jard_n,EBR,SANTA ANITA,SIN REI,VIÑAS CAMACHO CECILIA ELIZABETH,active
1434,MAGISTER,721886,1509702,inicial_jard_n,EBR,LURIGANCHO,SIN REI,CERRON ORE MARY BERTHA,active
1435,MAGISTER,721886,1509710,primaria,EBR,LURIGANCHO,SIN REI,CERRON ORE MARY BERTHA,active
1436,RICARDO PALMA,339973,1509728,secundaria,EBR,SANTA ANITA,SIN REI,REYES TADEO JANE LUCY,active
1437,SACO OLIVEROS HELICOIDAL,845702,1509736,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ATAUQUI GUTIERREZ DIANA,active
1438,SACO OLIVEROS HELICOIDAL,845702,1509744,primaria,EBR,SANTA ANITA,SIN REI,ATAUQUI GUTIERREZ DIANA,active
1439,SACO OLIVEROS HELICOIDAL,845702,1509751,secundaria,EBR,SANTA ANITA,SIN REI,ATAUQUI GUTIERREZ DIANA,active
1440,APRENDO CREANDO,721909,1509777,inicial_jard_n,EBR,ATE,SIN REI,PAHUARA MUÑOZ EDITH GISELA,active
1441,SAN PATRICIO,721914,1509785,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ALFARO HUATUCO MIRIAM GLORIA,active
1442,SAN PATRICIO,721914,1509793,primaria,EBR,SANTA ANITA,SIN REI,ALFARO HUATUCO MIRIAM GLORIA,active
1443,MI PRIMERA SONRISA,719058,1509801,primaria,EBR,SANTA ANITA,SIN REI,HUAYHUALLA MENDOZA VITALINA ELADIA,active
1444,INTERNACIONAL ELIM HUAYCAN,721928,1509819,inicial_jard_n,EBR,ATE,SIN REI,HINOSTROZA DE LA CRUZ ALEX JESUS,active
1445,INTERNACIONAL ELIM HUAYCAN,721928,1509827,primaria,EBR,ATE,SIN REI,HINOSTROZA DE LA CRUZ ALEX JESUS,active
1446,INTERNACIONAL ELIM HUAYCAN,721928,1509835,secundaria,EBR,ATE,SIN REI,HINOSTROZA DE LA CRUZ ALEX JESUS,active
1447,MI PEQUEÑO GENIO,721933,1509843,inicial_jard_n,EBR,LURIGANCHO,SIN REI,PINTO VILCA RUTH VICTORIA,active
1448,MI PEQUEÑO GENIO,721933,1509850,primaria,EBR,LURIGANCHO,SIN REI,PINTO VILCA RUTH VICTORIA,active
1449,ALEXANDER GRAHAM BELL,721947,1509868,primaria,EBR,ATE,SIN REI,GONZALES PADILLA BENEDICTA,active
1450,ALEXANDER GRAHAM BELL,721947,1509876,secundaria,EBR,ATE,SIN REI,GONZALES PADILLA BENEDICTA,active
1451,JEAN PIAGET Y BRUNER,721952,1509884,inicial_jard_n,EBR,ATE,SIN REI,DELGADO NEYRA ROMAN RODOLFO,active
1452,JEAN PIAGET Y BRUNER,721952,1509892,primaria,EBR,ATE,SIN REI,DELGADO NEYRA ROMAN RODOLFO,active
1453,HAPPY CHILDREN' S GARDEN,721971,1509918,inicial_jard_n,EBR,ATE,SIN REI,SALOME DE VEGA AIDA ISABEL,active
1454,HAPPY CHILDREN' S GARDEN,721971,1509926,primaria,EBR,ATE,SIN REI,SALOME DE VEGA AIDA ISABEL,active
1455,SANTA FORTUNATA,293828,1509934,secundaria,EBR,ATE,SIN REI,BLUA RUIZ MARTA VIVIANA,active
1456,HIGH EMMANUEL SCHOOL,721985,1509942,primaria,EBR,ATE,SIN REI,RAMIREZ SOTO CARLOS EZEQUIEL,active
1457,PACIFICO,721990,1509959,inicial_jard_n,EBR,ATE,SIN REI,YNDIGOYEN ANTEZANA SUSY NORA,active
1458,PACIFICO,721990,1509967,primaria,EBR,ATE,SIN REI,YNDIGOYEN ANTEZANA SUSY NORA,active
1459,ROMEO LUNA VICTORIA,722008,1509975,inicial_jard_n,EBR,ATE,SIN REI,SALAZAR RODRIGUEZ MONICA,active
1460,ROMEO LUNA VICTORIA,722008,1509983,primaria,EBR,ATE,SIN REI,SALAZAR RODRIGUEZ MONICA,active
1461,SAN JOSE DE BETANCOURT,718676,1509991,inicial_jard_n,EBR,ATE,SIN REI,PEÑA HUAJAN URSULA HAYDEE,active
1462,MIGUEL ANGEL ASTURIAS,720599,1510007,secundaria,EBR,ATE,SIN REI,CERNA LUNA OSCAR CARLOS,active
1463,WONDERFUL STARS,721155,1510015,primaria,EBR,SANTA ANITA,SIN REI,CUENCA HUANCA MARISOL SOCORRO,active
1464,MAGIC SCHOOL,722013,1510023,inicial_jard_n,EBR,LA MOLINA,SIN REI,CABRERA MARQUEZ TERESA,active
1465,ISABEL FLORES DE OLIVA,722027,1510031,inicial_jard_n,EBR,ATE,SIN REI,ESPIRITU JULIAN HECTOR AMELIO,active
1466,ISABEL FLORES DE OLIVA,722027,1510049,primaria,EBR,ATE,SIN REI,ESPIRITU JULIAN HECTOR AMELIO,active
1467,NUESTRA SEÑORA DE FATIMA,722032,1510056,inicial_jard_n,EBR,ATE,SIN REI,GUTARRA VILCHEZ LIDUVINA LUZ,active
1468,EL EDEN,721056,1510064,secundaria,EBR,ATE,SIN REI,FLORES LAGOS SARA ANITA,active
1469,CHARLES DICKENS,722046,1510072,inicial_jard_n,EBR,ATE,SIN REI,ARANGO VILCAPUMA ESPERANZA,active
1470,CHARLES DICKENS,722046,1510080,primaria,EBR,ATE,SIN REI,ARANGO VILCAPUMA ESPERANZA,active
1471,DESCUBRIENDO,722051,1510098,inicial_cuna_jard_n,EBR,LA MOLINA,2,JUAREZ TREMOLADA SYLVIA JANET,active
1472,AMERICANO,722070,1510114,t_cnico_productiva,EBR,ATE,SIN REI,CABRERA RIVERA ERIKA,active
1473,CORAZON DE JESUS DE JICAMARCA,722112,1510163,inicial_jard_n,EBR,LURIGANCHO,15,CALDERON RIVERA NATHALY ADALJISA,active
1474,ENRIQUE PESTALOZZI,722126,1510171,inicial_jard_n,EBR,ATE,SIN REI,PALACIOS PRIETO MARLENE,active
1475,ENRIQUE PESTALOZZI,722126,1510189,primaria,EBR,ATE,SIN REI,PALACIOS PRIETO MARLENE,active
1476,HERMANAS MISIONERAS DEL PERPETUO SOCORRO,722131,1510197,inicial_jard_n,EBR,ATE,SIN REI,ARROYO FLORES ROXANA,active
1477,LA CATOLICA REDEMPTORIS MATER,722145,1510205,inicial_jard_n,EBR,ATE,SIN REI,EUFRACIO RAMOS CARLOS MANOLO,active
1478,LA CATOLICA REDEMPTORIS MATER,722145,1510213,primaria,EBR,ATE,SIN REI,EUFRACIO RAMOS CARLOS MANOLO,active
1479,TECHNOLOGY SCHOOLS DE LOS FICUS I,722169,1510239,primaria,EBR,SANTA ANITA,SIN REI,PALOMINO MORALES CRISANTO DARIO,active
1480,TECHNOLOGY SCHOOLS DE LOS FICUS I,722169,1510247,secundaria,EBR,SANTA ANITA,SIN REI,PALOMINO MORALES CRISANTO DARIO,active
1481,MARISCAL CACERES DORREGARAY,857219,1510262,primaria,EBR,ATE,SIN REI,TORERO CAMPOS VDA DE CORTEZ MARIA TERESA,active
1482,CARPE DIEM SANTA ANITA,722188,1510270,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ROSSI CHIRITO CESAR ALBERTO,active
1483,JESUS MARIA Y JOSE,722193,1510288,inicial_jard_n,EBR,ATE,SIN REI,RUIZ CARRASCO VIOLETA,active
1484,DANIEL GOLEMAN,292904,1510312,secundaria,EBR,ATE,SIN REI,MEDRANO ASTUHUAMAN ELSA MELIDA,active
1485,WONDER KIDS,722211,1510320,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ARRIETA CALLIRGOS GLORIA MARIA,active
1486,LA SORBONA DE LIMA,722225,1510338,inicial_jard_n,EBR,ATE,SIN REI,MEZA PAZ MAXIMILIANO,active
1487,LA SORBONA DE LIMA,722225,1510346,primaria,EBR,ATE,SIN REI,MEZA PAZ MAXIMILIANO,active
1488,LA SORBONA DE LIMA,722225,1510353,secundaria,EBR,ATE,SIN REI,MEZA PAZ MAXIMILIANO,active
1489,RUBEN DARIO,718582,1510361,secundaria,EBR,ATE,SIN REI,CHIRINOS ARROYO ROSA RUFINA,active
1490,JOSAFAT ROEL PINEDA,722230,1510379,t_cnico_productiva,EBR,SANTA ANITA,SIN REI,CUSIHUAMAN UNDA MANUELA IRMA,active
1491,SEÑOR DE MURUHUAY DE ACOBAMBA,722249,1510387,primaria,EBR,ATE,SIN REI,PARIONA LIZANA MIRTHA YSABEL,active
1492,NUESTRA SEÑORA DE LA CRUZ,722254,1510403,inicial_jard_n,EBR,ATE,SIN REI,ARELLANO SILVA AMELIA,active
1493,ANGELES DE DIOS,722268,1510411,primaria,EBR,LURIGANCHO,SIN REI,CONDOR CORDOVA MERCEDES,active
1494,SEÑOR DE MURUHUAY DE ACOBAMBA,722249,1510429,inicial_jard_n,EBR,ATE,SIN REI,PARIONA LIZANA MIRTHA YSABEL,active
1495,BRITTAIN COLLEGE,747532,0539007,inicial_jard_n,EBR,CHACLACAYO,SIN REI,ARELLANO RIVERA JOSE ANTONIO,active
1496,BURRHUS FREDERICK SKINNER,619940,1056563,primaria,EBR,LA MOLINA,SIN REI,TORRES FERNANDEZ ROXANA NELLY,active
1497,BURRHUS FREDERICK SKINNER,619940,1057082,secundaria,EBR,LA MOLINA,SIN REI,TORRES FERNANDEZ ROXANA NELLY,active
1498,BRITTAIN COLLEGE,747532,1068790,primaria,EBR,CHACLACAYO,SIN REI,ARELLANO RIVERA JOSE ANTONIO,active
1499,SACO OLIVEROS DE SALAMANCA,548429,0325118,inicial_jard_n,EBR,ATE,SIN REI,GUADALUPE FLORES WADI ALBERTO,active
1500,SACO OLIVEROS DE SALAMANCA,548429,0325183,primaria,EBR,ATE,SIN REI,GUADALUPE FLORES WADI ALBERTO,active
1501,JEAN PIAGET,857752,1057157,inicial_cuna_jard_n,EBR,ATE,SIN REI,BELLIDO CHUCHON ORLANDO FRANCISCO,active
1502,SACO OLIVEROS DE SALAMANCA,548429,0325423,secundaria,EBR,ATE,SIN REI,GUADALUPE FLORES WADI ALBERTO,active
